,steam_id,items_count
615648,76561198030902576,90
615738,76561198075664291,62
615800,76561198049705782,26
615826,76561198097881853,55
615881,76561197981278253,232
616113,76561198085255228,63
616176,76561198072579305,151
616365,76561198134323812,49
616414,76561198117138906,19
616433,76561198073732200,73
616506,76561198027563061,116
616622,76561197999950404,134
616756,76561198003546877,167
616923,76561198053145578,106
617029,76561198063375798,99
617128,76561198081321411,41
617169,76561198025793281,34
617203,76561198102348071,182
617385,76561198080905114,14
617399,76561198067090094,48
617447,76561198110611029,42
617489,76561198172156327,49
617538,76561198037481626,334
617872,76561198093088804,50
617922,76561198084499989,34
617956,76561198058594986,10
617966,76561198092333882,44
618010,76561198061483843,13
618023,76561198081511281,53
618076,76561198055235265,95
618171,76561198070181335,72
618243,76561198016519163,113
618356,76561197977489544,240
618596,76561197985087355,244
618840,76561198046727200,347
619187,76561198081487159,31
619218,76561198047180037,183
619401,76561198042321486,10
619411,76561198202676089,102
619513,76561198040816812,63
619576,76561198053504025,133
619709,76561198007668640,48
619757,76561198073061224,28
619785,76561198062246549,37
619822,76561198015078125,122
619944,76561198035863799,21
619965,76561198045684734,137
620102,76561198063466380,244
620346,76561198089787987,14
620360,76561198073809841,59
620419,76561198076067655,30
620449,76561198081869264,21
620470,76561198089419100,68
620538,76561198062285231,140
620678,76561197997318097,19
620697,76561198075160668,50
620747,76561198092367387,26
620773,76561198015511443,231
621004,76561198013117218,195
621199,76561198184714362,43
621242,76561198086846878,53
621295,76561198080309855,136
621431,76561198049567652,34
621465,76561198136368425,7
621472,76561198111279772,140
621612,76561198051202631,190
621802,76561198061257862,56
621858,76561198077591709,62
621920,76561198014159039,108
622028,76561198057042886,43
622071,76561198069243620,29
622129,76561198055539974,29
622158,76561198043733728,7
622165,76561198036567967,38
622203,76561198100666047,130
622333,76561198038529023,137
622470,76561198066184077,25
622495,76561198054383849,206
622701,76561197971166463,208
622909,76561198061555177,65
622974,76561198078957196,60
623034,76561198044202193,49
623083,76561198022733299,21
623104,76561198036704077,133
623237,76561198081183693,91
623328,76561198079892333,68
623396,76561198037964734,304
623700,76561198022788313,105
623805,76561198055552726,99
623904,76561198097903633,25
623929,76561198160501969,20
623949,76561198010391123,158
624107,76561198004096868,66
624173,76561198044206239,47
624220,76561198045318886,216
624436,76561198043922138,28
624464,76561198062723896,83
624547,76561198052591067,66
624613,76561198068257561,19
624632,76561198060902496,9
624641,76561198079400644,67
624708,76561198061639357,84
624792,76561198046759141,150
624942,76561198032570194,485
625427,76561198045740590,278
625705,76561198027068458,70
625775,76561198059060866,112
625887,76561198067257274,236
626123,76561198046104139,21
626144,76561198047411687,86
626230,76561198053183010,65
626295,76561198075376393,49
626344,76561198068137015,44
626388,76561198011211343,177
626565,76561198043896367,177
626742,76561198085714649,32
626774,76561198045839629,250
627024,76561198093932146,98
627122,76561197992102312,156
627278,76561198086790598,105
627383,76561198076344596,20
627403,76561198054588213,124
627527,76561198065691714,69
627596,76561198102318751,27
627623,76561198085167092,156
627779,76561198042914858,66
627845,76561198011212454,72
627917,76561198065451459,152
628069,76561198090867859,54
628123,76561198068176506,6
628129,76561197999088637,143
628272,76561198040969364,32
628304,76561198074932367,109
628413,76561198069972898,92
628505,76561198077920811,131
628636,76561197976043850,111
628747,76561198070477830,68
628815,76561197994808243,59
628874,76561198016075785,305
629179,76561198013701195,414
629593,76561198041540261,66
629659,76561198089253375,13
629672,76561198060407539,209
629881,76561198065388255,74
629955,76561198044012046,324
630279,76561198089228252,97
630376,76561198071596600,55
630431,76561198040104199,433
630864,76561198037924168,125
630989,76561198084197308,48
631037,76561198085825441,55
631092,76561198056710714,257
631349,76561198203231843,49
631398,76561197998875095,62
631460,76561198056359951,36
631496,76561198067306981,16
631512,76561198071378635,59
631630,76561198049787563,17
631647,76561198058122544,91
631738,76561198085453784,30
631768,76561198075240178,214
631982,76561198027546860,35
632017,76561198048748073,8
632025,76561198051424833,3
632028,76561198073532116,160
632188,76561197963311218,117
632305,76561198065334258,86
632391,76561198017768074,46
632437,76561198042540944,31
632468,76561198084528686,197
632665,76561197968284494,18
632683,76561198048206620,140
632823,76561198067169452,21
632844,76561198037702238,178
633022,76561198108441875,127
633149,76561198044090729,56
633205,76561198057525333,35
633268,76561198026251418,222
633490,76561198060811426,216
633706,76561198012692998,213
633919,76561198045268866,98
634017,76561198051018330,38
634055,76561198067070151,310
634365,76561198082038852,72
634437,76561198072301513,125
634562,76561198055123094,146
634708,76561198021546124,302
635010,76561198066566016,93
635103,76561198046446031,65
635168,76561198052879475,150
635318,76561198087934431,92
635410,76561198084704837,15
635425,76561198060720467,78
635503,76561198047462865,57
635560,76561197964072195,35
635595,76561198066566937,79
635674,76561198058251735,74
635748,76561198044353999,30
635778,76561198027367190,170
635948,76561198076226243,60
636008,76561198017279224,83
636091,76561198073418523,183
636274,76561197976066549,37
636311,76561198019743758,90
636401,76561198037484282,39
636440,76561198042966858,305
636745,76561198083055900,21
636766,76561198031729999,19
636785,76561198000518016,295
637080,76561198072057950,8
637088,76561198059692909,164
637252,76561198094255275,15
637267,76561198035136096,120
637387,76561198082229302,116
637503,76561198027382595,140
637643,76561198070988946,76
637719,76561198044427513,15
637734,76561198069476398,36
637770,76561198058085849,194
637964,76561198050713973,27
637991,76561198056950710,69
638060,76561198037214476,217
638277,76561198059318725,115
638392,76561198065776341,47
638439,76561198041151522,74
638513,76561198157426397,124
638637,76561198076801069,19
638656,76561197981584787,200
638856,76561198129600144,36
638892,76561198028290577,67
638959,76561198023347592,239
639198,76561198091794114,31
639619,76561198067716040,74
639693,76561198062652310,65
639758,76561197975863549,534
640292,76561198051306831,108
640400,76561198055497779,54
640454,76561198049712470,118
640572,76561198087304294,26
640598,76561198000398475,97
640695,76561197970932591,46
640741,76561198013056963,128
640869,76561198084234001,22
640891,76561198058408063,77
641045,76561198042182226,47
641092,76561198097083712,12
641104,76561198086021652,142
641246,76561198068702328,54
641300,76561197971330576,83
641383,76561198046446009,38
641421,76561198068399559,74
641495,76561198103368485,40
641535,76561198036634812,25
641560,76561197981748027,189
641749,76561198057484362,46
641795,76561197972907973,130
641925,76561198008241908,74
641999,76561198058847224,13
642012,76561198041336021,58
642070,76561197985020147,284
642354,76561198055348387,93
642447,76561198066523573,92
642539,76561198087068820,12
642551,76561198087752058,160
642711,76561198027003679,131
642842,76561198014984096,400
643242,76561198058203506,113
643355,76561198072453756,105
643460,76561198100050147,73
643533,76561198032126834,169
643702,76561198080721344,58
643760,76561198067673843,88
643848,76561198126617091,68
643916,76561198051027094,78
643994,76561198063861019,228
644222,76561198051511947,1
644223,76561198057247401,38
644261,76561198049132458,91
644352,76561198059589725,97
644449,76561198033451334,12
644461,76561198177140838,58
644519,76561198052859672,12
644531,76561198071029583,153
644684,76561198078940105,46
644730,76561198077034425,26
644756,76561198042178595,212
644968,76561198056757083,108
645076,76561198080332795,6
645082,76561198141177892,56
645138,76561198049612544,190
645328,76561198065247420,165
645493,76561197994271725,747
646240,76561198032586095,219
646459,76561198049122110,120
646579,76561198065101178,429
647008,76561197976321379,258
647266,76561198068982713,27
647293,76561198071421680,82
647375,76561198098151525,59
647434,76561198091009029,85
647519,76561198053399205,49
647568,76561198041061206,68
647636,76561197988228140,323
647959,76561198063082317,111
648070,76561198060253836,54
648124,76561198062396491,70
648194,76561198128723236,146
648340,76561198037745745,38
648378,76561198034086833,49
648427,76561198082160445,30
648457,76561198052744170,123
648580,76561198089179751,8
648588,76561198060116807,114
648702,76561198082634963,44
648746,76561198047064045,204
648950,76561198096659054,74
649024,76561198154725934,33
649057,76561198060713420,124
649181,76561198001760863,212
649393,76561198093242240,66
649459,76561198091698759,102
649561,76561198087570173,66
649627,76561198057690404,140
649767,76561198050874222,68
649835,76561198028262673,218
650053,76561198015318638,125
650178,76561198031336086,63
650241,76561198040562006,90
650331,76561198103208340,13
650344,76561198075591647,38
650382,76561198093071003,126
650508,76561198072207162,35
650543,76561198045556319,109
650652,76561198052020365,289
650941,76561198081009511,125
651066,76561198063403207,88
651154,76561198126054808,85
651239,76561198071095077,92
651331,76561198068949353,17
651348,76561198070169587,45
651393,76561198044890488,132
651525,76561198025256638,78
651603,76561198064945807,93
651696,76561198050627170,165
651861,76561198132578212,48
651909,76561198014741146,182
652091,76561198050364214,87
652178,76561198088290361,26
652204,76561198093186269,10
652214,76561198058406123,51
652265,76561198061256497,47
652312,76561198091544966,21
652333,76561198017792294,49
652382,76561198140637247,23
652405,76561198040609257,69
652474,76561198055352344,27
652501,76561198040728118,89
652590,76561198048429027,39
652629,76561198103870070,18
652647,76561198065274846,80
652727,76561198011429236,228
652955,76561198089087371,71
653026,76561198130273649,83
653109,76561198037039884,130
653239,76561198062230377,261
653500,76561198084602432,31
653531,76561198126495215,154
653685,76561198028174209,128
653813,76561198083313051,83
653896,76561198060456030,16
653912,76561197977913513,30
653942,76561198042778485,288
654230,76561198045673009,55
654285,76561198096121269,45
654330,76561198019282384,213
654543,76561198068899807,12
654555,76561197993591260,617
655172,76561198096138283,31
655203,76561198042248161,72
655275,76561198081164897,288
655563,76561198050624870,210
655773,76561198136591286,80
655853,76561197990934286,5
655858,76561198023093635,375
656233,76561198072873426,304
656537,76561198081838836,133
656670,76561198065991948,65
656735,76561198068402410,525
657260,76561198041362390,286
657546,76561198067866396,57
657603,76561198066363324,128
657731,76561198095210989,93
657824,76561198013342495,436
658260,76561198094780411,150
658410,76561198101348559,11
658421,76561197994049845,18
658439,76561198062839654,33
658472,76561198041597333,15
658487,76561198073547901,186
658673,76561198024707863,24
658697,76561198072653087,363
659060,76561198045212236,71
659131,76561198010792683,487
659618,76561198078439456,79
659697,76561198071432455,87
659784,76561197968620326,61
659845,76561198055551344,70
659915,76561198056780417,144
660059,76561198084015541,23
660082,76561198098335206,91
660173,76561198042492496,151
660324,76561198083431886,20
660344,76561198011135689,48
660392,76561198074317227,87
660479,76561198122124339,4
660483,76561198071833009,10
660493,76561197985335942,239
660732,76561198064237381,133
660865,76561198014328586,81
660946,76561198082016580,17
660963,76561198092448741,141
661104,76561198083015213,121
661225,76561198051630491,69
661294,76561198066723442,84
661378,76561198021488828,113
